Gen# 	 MinFit 	 AvgFit 	 MaxFit 
652 	 6.37456E-02 	 1.58478E-01 	 4.31846E-01 
653 	 6.37456E-02 	 1.59417E-01 	 4.64287E-01 
654 	 6.37456E-02 	 1.55893E-01 	 3.74400E-01 
655 	 6.37456E-02 	 1.50995E-01 	 3.78967E-01 
656 	 6.37456E-02 	 1.65189E-01 	 4.42498E-01 
657 	 6.37456E-02 	 1.54351E-01 	 4.43821E-01 
658 	 6.37456E-02 	 1.62307E-01 	 4.30779E-01 
659 	 6.37456E-02 	 1.46509E-01 	 5.01808E-01 
660 	 6.37456E-02 	 1.48554E-01 	 3.76508E-01 
661 	 6.37456E-02 	 1.50293E-01 	 5.14439E-01 
662 	 6.37456E-02 	 1.51514E-01 	 4.32955E-01 
663 	 6.37456E-02 	 1.56620E-01 	 4.73363E-01 
664 	 6.37456E-02 	 1.54137E-01 	 4.31207E-01 
665 	 6.37456E-02 	 1.57726E-01 	 4.52123E-01 
666 	 6.37456E-02 	 1.57800E-01 	 4.22195E-01 
667 	 6.37456E-02 	 1.62555E-01 	 4.06417E-01 
668 	 6.37456E-02 	 1.56705E-01 	 4.38495E-01 
669 	 6.37456E-02 	 1.52546E-01 	 3.53255E-01 
670 	 6.37456E-02 	 1.49255E-01 	 3.91640E-01 
671 	 6.37456E-02 	 1.63950E-01 	 4.30935E-01 
672 	 6.37456E-02 	 1.65493E-01 	 3.57789E-01 
673 	 6.37456E-02 	 1.42700E-01 	 3.11017E-01 
674 	 6.37456E-02 	 1.49602E-01 	 3.37662E-01 
675 	 6.37456E-02 	 1.51631E-01 	 4.59778E-01 
676 	 6.37456E-02 	 1.54837E-01 	 4.02893E-01 
677 	 6.37456E-02 	 1.57232E-01 	 4.54108E-01 
678 	 6.37456E-02 	 1.52048E-01 	 4.75773E-01 
679 	 6.37456E-02 	 1.54964E-01 	 4.48704E-01 
680 	 6.37456E-02 	 1.55276E-01 	 4.57545E-01 
681 	 6.37456E-02 	 1.50067E-01 	 4.68817E-01 
682 	 6.37456E-02 	 1.61760E-01 	 4.78969E-01 
683 	 6.37456E-02 	 1.48865E-01 	 4.30727E-01 
684 	 6.37456E-02 	 1.49156E-01 	 4.62908E-01 
685 	 6.37456E-02 	 1.57191E-01 	 4.62227E-01 
686 	 6.37456E-02 	 1.55556E-01 	 4.40766E-01 
687 	 6.37456E-02 	 1.51916E-01 	 3.37729E-01 
688 	 6.37456E-02 	 1.46742E-01 	 3.47076E-01 
689 	 6.37456E-02 	 1.53821E-01 	 3.82204E-01 
690 	 6.37456E-02 	 1.51720E-01 	 2.88569E-01 
691 	 6.37456E-02 	 1.55407E-01 	 4.31821E-01 
692 	 6.37456E-02 	 1.56886E-01 	 3.12941E-01 
693 	 6.37456E-02 	 1.53132E-01 	 3.46124E-01 
694 	 6.37456E-02 	 1.55183E-01 	 4.46013E-01 
695 	 6.37456E-02 	 1.52382E-01 	 3.84655E-01 
696 	 6.37456E-02 	 1.56141E-01 	 4.04407E-01 
697 	 6.37456E-02 	 1.54924E-01 	 4.17488E-01 
698 	 6.37456E-02 	 1.45788E-01 	 3.09680E-01 
699 	 6.37456E-02 	 1.39311E-01 	 2.80210E-01 
700 	 6.37456E-02 	 1.56717E-01 	 4.36493E-01 
701 	 6.37456E-02 	 1.51245E-01 	 4.12713E-01 
702 	 6.37456E-02 	 1.53560E-01 	 4.23120E-01 
703 	 6.37456E-02 	 1.60001E-01 	 4.69550E-01 
704 	 6.37456E-02 	 1.57168E-01 	 4.91890E-01 
705 	 6.37456E-02 	 1.55570E-01 	 2.98492E-01 
706 	 6.37456E-02 	 1.58874E-01 	 3.74331E-01 
707 	 6.37456E-02 	 1.58642E-01 	 4.11485E-01 
708 	 6.37456E-02 	 1.58746E-01 	 4.80108E-01 
709 	 6.37456E-02 	 1.53458E-01 	 5.12689E-01 
710 	 6.37456E-02 	 1.46590E-01 	 4.00818E-01 
711 	 6.37456E-02 	 1.61447E-01 	 4.46666E-01 
712 	 6.37456E-02 	 1.51677E-01 	 4.83392E-01 
713 	 6.37456E-02 	 1.58999E-01 	 4.45349E-01 
714 	 6.37456E-02 	 1.62716E-01 	 4.39812E-01 
715 	 6.32070E-02 	 1.58881E-01 	 4.39994E-01 
716 	 6.32070E-02 	 1.61110E-01 	 4.30914E-01 
717 	 6.32070E-02 	 1.53763E-01 	 3.83829E-01 
718 	 6.32070E-02 	 1.54518E-01 	 3.69693E-01 
719 	 6.32070E-02 	 1.55862E-01 	 4.55514E-01 
720 	 6.32070E-02 	 1.57480E-01 	 4.86103E-01 
721 	 6.32070E-02 	 1.52510E-01 	 4.21273E-01 
722 	 6.32070E-02 	 1.47252E-01 	 2.95907E-01 
723 	 6.32070E-02 	 1.61082E-01 	 4.27060E-01 
724 	 6.32070E-02 	 1.57316E-01 	 4.08880E-01 
725 	 6.32070E-02 	 1.63437E-01 	 3.79752E-01 
726 	 6.32070E-02 	 1.65067E-01 	 4.91716E-01 
727 	 6.32070E-02 	 1.51584E-01 	 4.24817E-01 
728 	 6.32070E-02 	 1.58684E-01 	 4.42186E-01 
729 	 6.32070E-02 	 1.58927E-01 	 5.18464E-01 
730 	 6.32070E-02 	 1.59153E-01 	 4.35454E-01 
731 	 6.32070E-02 	 1.56296E-01 	 4.19462E-01 
732 	 6.32070E-02 	 1.61409E-01 	 3.97486E-01 
733 	 6.32070E-02 	 1.63931E-01 	 4.12133E-01 
734 	 6.32070E-02 	 1.48643E-01 	 2.85808E-01 
735 	 6.32070E-02 	 1.56269E-01 	 4.66078E-01 
736 	 6.32070E-02 	 1.49671E-01 	 4.05303E-01 
737 	 6.32070E-02 	 1.52753E-01 	 4.35574E-01 
738 	 6.32070E-02 	 1.57525E-01 	 4.76890E-01 
739 	 6.32070E-02 	 1.55629E-01 	 4.13468E-01 
740 	 6.32070E-02 	 1.47483E-01 	 3.30506E-01 
741 	 6.32070E-02 	 1.44050E-01 	 3.88516E-01 
742 	 6.32070E-02 	 1.53158E-01 	 4.42273E-01 
743 	 6.32070E-02 	 1.48814E-01 	 2.80578E-01 
744 	 6.32070E-02 	 1.51409E-01 	 3.77137E-01 
745 	 6.32070E-02 	 1.67996E-01 	 4.15390E-01 
746 	 6.32070E-02 	 1.61440E-01 	 4.05322E-01 
747 	 6.32070E-02 	 1.52034E-01 	 4.25561E-01 
748 	 6.32070E-02 	 1.49146E-01 	 3.46364E-01 
749 	 6.32070E-02 	 1.54334E-01 	 4.45120E-01 
750 	 6.32070E-02 	 1.51698E-01 	 4.36948E-01 
751 	 6.32070E-02 	 1.56346E-01 	 3.68447E-01 
752 	 6.32070E-02 	 1.55642E-01 	 4.61650E-01 
753 	 6.32070E-02 	 1.49286E-01 	 4.19690E-01 
754 	 6.32070E-02 	 1.50374E-01 	 4.49209E-01 
755 	 6.32070E-02 	 1.46455E-01 	 5.17471E-01 
756 	 6.32070E-02 	 1.53254E-01 	 4.85310E-01 
757 	 6.32070E-02 	 1.56951E-01 	 4.62434E-01 
758 	 6.32070E-02 	 1.66826E-01 	 4.70459E-01 
759 	 6.32070E-02 	 1.55635E-01 	 3.94443E-01 
760 	 6.32070E-02 	 1.54073E-01 	 4.03263E-01 
761 	 6.32070E-02 	 1.58846E-01 	 4.30960E-01 
762 	 6.32070E-02 	 1.54364E-01 	 4.26907E-01 
763 	 6.32070E-02 	 1.63183E-01 	 4.63701E-01 
764 	 6.32070E-02 	 1.60369E-01 	 4.33778E-01 
765 	 6.32070E-02 	 1.53886E-01 	 4.65771E-01 
766 	 6.32070E-02 	 1.47363E-01 	 3.39843E-01 
767 	 6.32070E-02 	 1.57787E-01 	 4.85646E-01 
768 	 6.32070E-02 	 1.58325E-01 	 3.38971E-01 
769 	 6.32070E-02 	 1.58171E-01 	 4.48937E-01 
770 	 6.32070E-02 	 1.51635E-01 	 4.38738E-01 
771 	 6.32070E-02 	 1.58293E-01 	 3.50690E-01 
772 	 6.32070E-02 	 1.56764E-01 	 4.40205E-01 
773 	 6.32070E-02 	 1.49451E-01 	 4.30242E-01 
774 	 6.32070E-02 	 1.60260E-01 	 4.43443E-01 
775 	 6.32070E-02 	 1.54217E-01 	 4.04204E-01 
776 	 6.32070E-02 	 1.51429E-01 	 3.73601E-01 
777 	 6.32070E-02 	 1.46460E-01 	 4.53125E-01 
778 	 6.32070E-02 	 1.55396E-01 	 4.59514E-01 
779 	 6.32070E-02 	 1.48069E-01 	 4.12473E-01 
780 	 6.32070E-02 	 1.51089E-01 	 4.53942E-01 
781 	 6.32070E-02 	 1.52497E-01 	 4.11440E-01 
782 	 6.32070E-02 	 1.57179E-01 	 4.81845E-01 
783 	 6.32070E-02 	 1.51421E-01 	 5.01497E-01 
784 	 6.32070E-02 	 1.47482E-01 	 4.34637E-01 
785 	 6.32070E-02 	 1.52993E-01 	 3.96389E-01 
786 	 6.32070E-02 	 1.59498E-01 	 4.44922E-01 
787 	 6.32070E-02 	 1.59925E-01 	 3.29195E-01 
788 	 6.32070E-02 	 1.50696E-01 	 5.12012E-01 
789 	 6.32070E-02 	 1.45666E-01 	 4.56220E-01 
790 	 6.32070E-02 	 1.44215E-01 	 5.17879E-01 
791 	 6.32070E-02 	 1.40844E-01 	 3.05053E-01 
792 	 6.32070E-02 	 1.50005E-01 	 4.65874E-01 
793 	 6.32070E-02 	 1.49424E-01 	 3.49462E-01 
794 	 6.32070E-02 	 1.53251E-01 	 4.43951E-01 
795 	 6.32070E-02 	 1.54346E-01 	 4.85030E-01 
796 	 6.32070E-02 	 1.65590E-01 	 4.74165E-01 
797 	 6.32070E-02 	 1.58676E-01 	 4.31423E-01 
798 	 6.32070E-02 	 1.51516E-01 	 4.58227E-01 
799 	 6.32070E-02 	 1.53523E-01 	 4.98181E-01 
800 	 6.32070E-02 	 1.45780E-01 	 2.49594E-01 
801 	 6.32070E-02 	 1.47870E-01 	 3.12698E-01 
802 	 6.32070E-02 	 1.41807E-01 	 2.99724E-01 
803 	 6.32070E-02 	 1.47114E-01 	 4.86431E-01 
804 	 6.32070E-02 	 1.51981E-01 	 4.63710E-01 
805 	 6.32070E-02 	 1.51019E-01 	 4.68767E-01 
806 	 6.32070E-02 	 1.56048E-01 	 4.19696E-01 
807 	 6.32070E-02 	 1.52316E-01 	 3.84265E-01 
808 	 6.32070E-02 	 1.59030E-01 	 4.53170E-01 
809 	 6.32070E-02 	 1.50740E-01 	 4.68301E-01 
810 	 6.32070E-02 	 1.43925E-01 	 2.96935E-01 
811 	 6.32070E-02 	 1.41172E-01 	 4.77964E-01 
812 	 6.32070E-02 	 1.51143E-01 	 4.66885E-01 
813 	 6.32070E-02 	 1.53944E-01 	 4.68601E-01 
814 	 6.32070E-02 	 1.37795E-01 	 2.30851E-01 
815 	 6.32070E-02 	 1.56334E-01 	 4.90705E-01 
816 	 6.32070E-02 	 1.57832E-01 	 4.78577E-01 
817 	 6.32070E-02 	 1.52759E-01 	 4.69198E-01 
818 	 6.32070E-02 	 1.59926E-01 	 3.88682E-01 
819 	 6.32070E-02 	 1.57691E-01 	 3.53086E-01 
820 	 6.32070E-02 	 1.54319E-01 	 2.86839E-01 
821 	 6.32070E-02 	 1.55166E-01 	 3.86487E-01 
822 	 6.32070E-02 	 1.57881E-01 	 4.36698E-01 
823 	 6.32070E-02 	 1.57216E-01 	 3.10480E-01 
824 	 6.32070E-02 	 1.56900E-01 	 3.41396E-01 
825 	 6.32070E-02 	 1.47303E-01 	 4.50426E-01 
826 	 6.32070E-02 	 1.55378E-01 	 3.76157E-01 
827 	 6.32070E-02 	 1.55085E-01 	 4.48785E-01 
828 	 6.32070E-02 	 1.50188E-01 	 4.04298E-01 
829 	 6.32070E-02 	 1.60933E-01 	 5.18940E-01 
830 	 6.32070E-02 	 1.57294E-01 	 4.90711E-01 
831 	 6.32070E-02 	 1.50469E-01 	 3.92830E-01 
832 	 6.32070E-02 	 1.58238E-01 	 4.66386E-01 
833 	 6.32070E-02 	 1.58704E-01 	 4.67549E-01 
834 	 6.32070E-02 	 1.59332E-01 	 5.19686E-01 
835 	 6.32070E-02 	 1.57063E-01 	 4.12867E-01 
836 	 6.32070E-02 	 1.57054E-01 	 4.15936E-01 
837 	 6.32070E-02 	 1.53452E-01 	 4.52992E-01 
838 	 6.32070E-02 	 1.54448E-01 	 2.84846E-01 
839 	 6.32070E-02 	 1.56401E-01 	 4.43844E-01 
840 	 6.32070E-02 	 1.51819E-01 	 4.69067E-01 
841 	 6.32070E-02 	 1.61493E-01 	 3.92601E-01 
842 	 6.32070E-02 	 1.52313E-01 	 3.56967E-01 
843 	 6.32070E-02 	 1.55250E-01 	 4.85559E-01 
844 	 6.32070E-02 	 1.58026E-01 	 3.10735E-01 
845 	 6.32070E-02 	 1.52184E-01 	 2.98290E-01 
846 	 6.32070E-02 	 1.61164E-01 	 4.26516E-01 
847 	 6.32070E-02 	 1.51360E-01 	 3.47222E-01 
848 	 6.32070E-02 	 1.56974E-01 	 4.22833E-01 
849 	 6.32070E-02 	 1.59075E-01 	 4.93696E-01 
850 	 6.32070E-02 	 1.57057E-01 	 3.89492E-01 
851 	 6.32070E-02 	 1.62240E-01 	 4.83366E-01 
852 	 6.32070E-02 	 1.56455E-01 	 4.67424E-01 
853 	 6.32070E-02 	 1.58456E-01 	 3.81177E-01 
854 	 6.32070E-02 	 1.61832E-01 	 4.37030E-01 
855 	 6.32070E-02 	 1.55778E-01 	 4.59533E-01 
856 	 6.32070E-02 	 1.54034E-01 	 4.13696E-01 
857 	 6.32070E-02 	 1.57002E-01 	 4.14235E-01 
858 	 6.32070E-02 	 1.49380E-01 	 3.91701E-01 
859 	 6.32070E-02 	 1.47161E-01 	 3.97728E-01 
860 	 6.32070E-02 	 1.48151E-01 	 3.53727E-01 
861 	 6.32070E-02 	 1.46849E-01 	 4.85776E-01 
862 	 6.32070E-02 	 1.48850E-01 	 3.17345E-01 
863 	 6.32070E-02 	 1.51731E-01 	 3.82036E-01 
864 	 6.32070E-02 	 1.55183E-01 	 3.14353E-01 
865 	 6.32070E-02 	 1.49469E-01 	 3.74796E-01 
866 	 6.32070E-02 	 1.49718E-01 	 3.99423E-01 
867 	 6.32070E-02 	 1.51568E-01 	 3.69895E-01 
868 	 6.32070E-02 	 1.53509E-01 	 4.89896E-01 
869 	 6.32070E-02 	 1.53525E-01 	 4.00381E-01 
870 	 6.32070E-02 	 1.54955E-01 	 4.45353E-01 
871 	 6.32070E-02 	 1.52288E-01 	 4.88517E-01 
872 	 6.32070E-02 	 1.58457E-01 	 4.90993E-01 
873 	 6.32070E-02 	 1.52678E-01 	 3.57088E-01 
874 	 6.32070E-02 	 1.53137E-01 	 2.81067E-01 
875 	 6.32070E-02 	 1.57177E-01 	 4.20084E-01 
876 	 6.32070E-02 	 1.65727E-01 	 4.25469E-01 
877 	 6.32070E-02 	 1.53503E-01 	 3.58775E-01 
878 	 6.32070E-02 	 1.51906E-01 	 3.10817E-01 
879 	 6.32070E-02 	 1.46533E-01 	 3.85990E-01 
880 	 6.32070E-02 	 1.47755E-01 	 4.27720E-01 
881 	 6.32070E-02 	 1.44552E-01 	 2.92484E-01 
882 	 6.32070E-02 	 1.53206E-01 	 4.39771E-01 
883 	 6.32070E-02 	 1.51145E-01 	 4.48874E-01 
884 	 6.32070E-02 	 1.52345E-01 	 5.13883E-01 
885 	 6.32070E-02 	 1.56559E-01 	 4.23786E-01 
886 	 6.32070E-02 	 1.56567E-01 	 3.30048E-01 
887 	 6.32070E-02 	 1.55269E-01 	 3.62469E-01 
888 	 6.32070E-02 	 1.49199E-01 	 4.03950E-01 
889 	 6.32070E-02 	 1.48725E-01 	 4.43622E-01 
890 	 6.32070E-02 	 1.51334E-01 	 4.28245E-01 
891 	 6.32070E-02 	 1.49523E-01 	 5.29825E-01 
892 	 6.32070E-02 	 1.61706E-01 	 5.48716E-01 
893 	 6.32070E-02 	 1.60457E-01 	 4.26408E-01 
894 	 6.32070E-02 	 1.52219E-01 	 3.21741E-01 
895 	 6.32070E-02 	 1.53206E-01 	 4.14922E-01 
896 	 6.32070E-02 	 1.49760E-01 	 3.44885E-01 
897 	 6.32070E-02 	 1.52668E-01 	 4.91361E-01 
898 	 6.32070E-02 	 1.51833E-01 	 3.95470E-01 
899 	 6.32070E-02 	 1.62877E-01 	 5.00140E-01 
900 	 6.32070E-02 	 1.49368E-01 	 2.91916E-01 
901 	 6.32070E-02 	 1.52725E-01 	 4.98941E-01 
902 	 6.32070E-02 	 1.56978E-01 	 4.83265E-01 
903 	 6.32070E-02 	 1.48634E-01 	 3.35829E-01 
904 	 6.32070E-02 	 1.58293E-01 	 4.82084E-01 
905 	 6.32070E-02 	 1.46575E-01 	 4.45685E-01 
906 	 6.32070E-02 	 1.44586E-01 	 3.36470E-01 
907 	 6.32070E-02 	 1.46820E-01 	 4.26318E-01 
908 	 6.32070E-02 	 1.48451E-01 	 4.40651E-01 
909 	 6.32070E-02 	 1.60784E-01 	 3.98739E-01 
910 	 6.32070E-02 	 1.41176E-01 	 2.80816E-01 
911 	 6.32070E-02 	 1.49244E-01 	 4.08450E-01 
912 	 6.32070E-02 	 1.47052E-01 	 4.23129E-01 
913 	 6.32070E-02 	 1.39872E-01 	 3.02564E-01 
914 	 6.32070E-02 	 1.40999E-01 	 2.61476E-01 
915 	 6.32070E-02 	 1.55101E-01 	 3.52840E-01 
916 	 6.32070E-02 	 1.51293E-01 	 3.76370E-01 
917 	 6.32070E-02 	 1.50352E-01 	 4.49478E-01 
918 	 6.32070E-02 	 1.48261E-01 	 4.63154E-01 
919 	 6.32070E-02 	 1.54279E-01 	 3.89575E-01 
920 	 6.32070E-02 	 1.55297E-01 	 4.65934E-01 
921 	 6.32070E-02 	 1.47014E-01 	 3.94992E-01 
922 	 6.32070E-02 	 1.44533E-01 	 4.44698E-01 
923 	 6.32070E-02 	 1.58122E-01 	 4.44692E-01 
924 	 6.32070E-02 	 1.46271E-01 	 3.47628E-01 
925 	 6.32070E-02 	 1.48002E-01 	 3.83958E-01 
926 	 6.32070E-02 	 1.47488E-01 	 3.69970E-01 
927 	 6.32070E-02 	 1.56249E-01 	 3.68606E-01 
928 	 6.32070E-02 	 1.54177E-01 	 3.86164E-01 
929 	 6.32070E-02 	 1.54587E-01 	 4.90362E-01 
930 	 6.32070E-02 	 1.52847E-01 	 4.09792E-01 
931 	 6.32070E-02 	 1.51995E-01 	 3.30464E-01 
932 	 6.32070E-02 	 1.50641E-01 	 4.29299E-01 
933 	 6.32070E-02 	 1.63936E-01 	 5.26913E-01 
934 	 6.32070E-02 	 1.59085E-01 	 3.44058E-01 
935 	 6.32070E-02 	 1.55621E-01 	 4.77954E-01 
936 	 6.32070E-02 	 1.58037E-01 	 4.48492E-01 
937 	 6.32070E-02 	 1.59585E-01 	 5.17667E-01 
938 	 6.32070E-02 	 1.57164E-01 	 3.18475E-01 
939 	 6.32070E-02 	 1.59157E-01 	 4.38301E-01 
940 	 6.32070E-02 	 1.43826E-01 	 3.09848E-01 
941 	 6.32070E-02 	 1.46335E-01 	 3.80762E-01 
942 	 6.32070E-02 	 1.50963E-01 	 4.03844E-01 
943 	 6.32070E-02 	 1.59173E-01 	 5.10164E-01 
944 	 6.32070E-02 	 1.60983E-01 	 4.31989E-01 
945 	 6.32070E-02 	 1.51591E-01 	 4.27682E-01 
946 	 6.32070E-02 	 1.50961E-01 	 4.08262E-01 
947 	 6.32070E-02 	 1.53464E-01 	 4.36197E-01 
948 	 6.32070E-02 	 1.56399E-01 	 4.43583E-01 
949 	 6.32070E-02 	 1.56132E-01 	 4.10957E-01 
950 	 6.32070E-02 	 1.44754E-01 	 2.92852E-01 
951 	 6.32070E-02 	 1.57149E-01 	 4.90776E-01 
952 	 6.32070E-02 	 1.56674E-01 	 4.24942E-01 
953 	 6.32070E-02 	 1.49108E-01 	 3.75782E-01 
954 	 6.32070E-02 	 1.43269E-01 	 4.68370E-01 
955 	 6.32070E-02 	 1.46966E-01 	 3.29059E-01 
956 	 6.32070E-02 	 1.50181E-01 	 5.14529E-01 
957 	 6.32070E-02 	 1.59419E-01 	 3.73355E-01 
958 	 6.32070E-02 	 1.47916E-01 	 3.70548E-01 
959 	 6.32070E-02 	 1.57058E-01 	 4.75518E-01 
960 	 6.32070E-02 	 1.48441E-01 	 4.52512E-01 
961 	 6.32070E-02 	 1.54456E-01 	 3.66708E-01 
962 	 6.32070E-02 	 1.56432E-01 	 3.97479E-01 
963 	 6.32070E-02 	 1.53707E-01 	 3.83402E-01 
964 	 6.32070E-02 	 1.52068E-01 	 4.75760E-01 
965 	 6.32070E-02 	 1.58239E-01 	 4.02761E-01 
966 	 6.32070E-02 	 1.53090E-01 	 4.13782E-01 
967 	 6.32070E-02 	 1.51437E-01 	 3.26927E-01 
968 	 6.32070E-02 	 1.51463E-01 	 4.09950E-01 
969 	 6.32070E-02 	 1.56963E-01 	 3.66987E-01 
970 	 6.32070E-02 	 1.63666E-01 	 4.87593E-01 
971 	 6.32070E-02 	 1.60702E-01 	 3.90498E-01 
972 	 6.32070E-02 	 1.63155E-01 	 4.79444E-01 
973 	 6.32070E-02 	 1.52134E-01 	 3.33991E-01 
974 	 6.32070E-02 	 1.46802E-01 	 3.95632E-01 
975 	 6.32070E-02 	 1.48143E-01 	 4.88394E-01 
976 	 6.32070E-02 	 1.56466E-01 	 4.21808E-01 
977 	 6.32070E-02 	 1.60316E-01 	 4.69102E-01 
978 	 6.32070E-02 	 1.53644E-01 	 3.49284E-01 
979 	 6.32070E-02 	 1.54001E-01 	 3.60137E-01 
980 	 6.32070E-02 	 1.53892E-01 	 5.10243E-01 
981 	 6.32070E-02 	 1.65323E-01 	 4.00462E-01 
982 	 6.32070E-02 	 1.56359E-01 	 4.78697E-01 
983 	 6.32070E-02 	 1.57361E-01 	 4.17658E-01 
984 	 6.32070E-02 	 1.52203E-01 	 4.13492E-01 
985 	 6.32070E-02 	 1.45043E-01 	 3.27378E-01 
986 	 6.32070E-02 	 1.53288E-01 	 4.42307E-01 
987 	 6.32070E-02 	 1.57006E-01 	 3.47627E-01 
988 	 6.32070E-02 	 1.42537E-01 	 3.31623E-01 
989 	 6.32070E-02 	 1.54915E-01 	 4.38753E-01 
990 	 6.32070E-02 	 1.52890E-01 	 4.51374E-01 
991 	 6.32070E-02 	 1.59473E-01 	 4.02188E-01 
992 	 6.32070E-02 	 1.49153E-01 	 3.41279E-01 
993 	 6.32070E-02 	 1.52050E-01 	 4.52656E-01 
994 	 6.32070E-02 	 1.52393E-01 	 3.64003E-01 
995 	 6.32070E-02 	 1.55603E-01 	 3.98239E-01 
996 	 6.32070E-02 	 1.58095E-01 	 4.88035E-01 
997 	 6.32070E-02 	 1.55214E-01 	 4.52262E-01 
998 	 6.32070E-02 	 1.52240E-01 	 2.61171E-01 
999 	 6.32070E-02 	 1.58300E-01 	 4.48175E-01 
1000 	 6.32070E-02 	 1.62481E-01 	 3.34583E-01 
1001 	 6.32070E-02 	 1.58528E-01 	 4.39407E-01 
1002 	 6.32070E-02 	 1.56474E-01 	 4.61025E-01 
1003 	 6.32070E-02 	 1.49077E-01 	 3.78389E-01 
1004 	 6.32070E-02 	 1.48260E-01 	 4.10506E-01 
1005 	 6.32070E-02 	 1.51018E-01 	 4.33886E-01 
1006 	 6.32070E-02 	 1.59099E-01 	 4.73733E-01 
1007 	 6.32070E-02 	 1.54607E-01 	 3.94715E-01 
1008 	 6.32070E-02 	 1.59610E-01 	 4.48125E-01 
1009 	 6.32070E-02 	 1.64204E-01 	 5.05339E-01 
1010 	 6.32070E-02 	 1.50713E-01 	 4.62537E-01 
1011 	 6.32070E-02 	 1.61747E-01 	 4.25760E-01 
1012 	 6.32070E-02 	 1.62083E-01 	 4.30712E-01 
1013 	 6.32070E-02 	 1.53224E-01 	 3.96294E-01 
1014 	 6.32070E-02 	 1.53138E-01 	 4.70704E-01 
1015 	 6.32070E-02 	 1.50498E-01 	 4.90836E-01 
1016 	 6.32070E-02 	 1.60319E-01 	 4.51715E-01 
1017 	 6.32070E-02 	 1.56198E-01 	 3.16450E-01 
1018 	 6.32070E-02 	 1.56084E-01 	 4.79128E-01 
1019 	 6.32070E-02 	 1.48197E-01 	 3.77504E-01 
1020 	 6.32070E-02 	 1.52374E-01 	 4.17470E-01 
1021 	 6.32070E-02 	 1.47077E-01 	 2.63304E-01 
1022 	 6.32070E-02 	 1.60739E-01 	 4.00163E-01 
1023 	 6.32070E-02 	 1.52985E-01 	 4.37154E-01 
1024 	 6.32070E-02 	 1.54477E-01 	 3.96493E-01 
1025 	 6.32070E-02 	 1.57691E-01 	 4.73740E-01 
1026 	 6.32070E-02 	 1.51341E-01 	 4.08119E-01 
1027 	 6.32070E-02 	 1.50107E-01 	 4.72614E-01 
1028 	 6.32070E-02 	 1.58932E-01 	 3.91142E-01 
1029 	 6.32070E-02 	 1.57064E-01 	 4.63808E-01 
1030 	 6.32070E-02 	 1.69671E-01 	 4.66408E-01 
1031 	 6.32070E-02 	 1.61737E-01 	 5.08657E-01 
1032 	 6.32070E-02 	 1.55072E-01 	 3.98294E-01 
1033 	 6.32070E-02 	 1.47342E-01 	 3.52040E-01 
1034 	 6.32070E-02 	 1.48371E-01 	 4.41266E-01 
1035 	 6.32070E-02 	 1.50941E-01 	 4.44045E-01 
1036 	 6.32070E-02 	 1.43171E-01 	 3.92828E-01 
1037 	 6.32070E-02 	 1.50569E-01 	 4.68322E-01 
1038 	 6.32070E-02 	 1.55157E-01 	 4.50408E-01 
1039 	 6.32070E-02 	 1.56410E-01 	 4.59935E-01 
1040 	 6.32070E-02 	 1.50999E-01 	 4.25588E-01 
1041 	 6.32070E-02 	 1.54668E-01 	 4.24828E-01 
1042 	 6.32070E-02 	 1.52476E-01 	 3.35179E-01 
1043 	 6.32070E-02 	 1.55704E-01 	 4.33671E-01 
1044 	 6.32070E-02 	 1.54471E-01 	 3.72223E-01 
1045 	 6.32070E-02 	 1.55804E-01 	 4.34688E-01 
1046 	 6.32070E-02 	 1.59262E-01 	 3.92686E-01 
1047 	 6.32070E-02 	 1.54286E-01 	 4.43253E-01 
1048 	 6.32070E-02 	 1.50939E-01 	 2.92608E-01 
1049 	 6.32070E-02 	 1.66605E-01 	 4.65430E-01 
1050 	 6.32070E-02 	 1.54091E-01 	 4.96417E-01 
1051 	 6.32070E-02 	 1.55232E-01 	 4.07943E-01 
1052 	 6.32070E-02 	 1.52967E-01 	 4.69551E-01 
1053 	 6.32070E-02 	 1.55001E-01 	 3.01775E-01 
1054 	 6.32070E-02 	 1.53674E-01 	 4.65437E-01 
1055 	 6.32070E-02 	 1.52724E-01 	 4.03739E-01 
1056 	 6.32070E-02 	 1.58621E-01 	 5.14418E-01 
1057 	 6.32070E-02 	 1.58647E-01 	 3.80540E-01 
1058 	 6.32070E-02 	 1.53701E-01 	 3.52565E-01 
1059 	 6.32070E-02 	 1.51613E-01 	 4.39306E-01 
1060 	 6.32070E-02 	 1.60548E-01 	 3.24090E-01 
1061 	 6.32070E-02 	 1.53328E-01 	 3.24464E-01 
1062 	 6.32070E-02 	 1.58999E-01 	 4.31333E-01 
1063 	 6.32070E-02 	 1.52613E-01 	 4.53213E-01 
1064 	 6.32070E-02 	 1.55951E-01 	 4.23427E-01 
1065 	 6.32070E-02 	 1.56987E-01 	 4.14169E-01 
1066 	 6.32070E-02 	 1.51991E-01 	 3.33199E-01 
1067 	 6.32070E-02 	 1.57116E-01 	 4.51578E-01 
1068 	 6.32070E-02 	 1.55316E-01 	 3.09850E-01 
1069 	 6.32070E-02 	 1.57236E-01 	 4.72464E-01 
1070 	 6.32070E-02 	 1.57844E-01 	 4.71880E-01 
1071 	 6.32070E-02 	 1.55531E-01 	 4.49212E-01 
1072 	 6.32070E-02 	 1.51759E-01 	 4.31619E-01 
